text,label
 [NUM] 年，国际经济金融形势较为复杂，主要发达经济体央行快 速加息，全球外汇市场波动加剧。,1
 [NUM] 月，美国密歇根大学消费者信心指数降至 [NUM] ， 创有历史记录以来新低；制造业 PMI 降至 [NUM] ，创两年来新低。,1
货币市场利率有所波动。,1
一是加大了未来全球通货膨胀的风 险。,1
充分发挥市场机制的作用，对于严重过剩、没有效益、没有潜力的 “僵尸企业”和项目，通过市场出清减少扭曲和无效资金占用。,1
房屋销售价格涨幅有所回升，部分城市房价涨幅较高。,0
下半年，居民消费价格下 降幅度减缓，全年消费价格总水平约为 [NUM] 左右。,1
组织银行业金融机构进行压力测试， 及时进行风险提示，引导金融机构稳健运营。,1
（一）“ [NUM] ”事件对美国经济和世界经济的冲击 在“ [NUM] ”事件之前，美国经济就已滑近衰退的边缘。,1
房价上涨城市有所增加，部分城市涨幅扩大。,0
支持房地产平稳健康发展。,0
全球经济复苏前景仍缺乏亮点支撑。,0
 [NUM] 月份，欧洲中央银行和 美联储相继降息，进一步刺激了股市的上涨。,0
二是经济效益稳定恢复。,0
压力 受疫情影响，中小微企业普遍出现资金周转困难的问题。,1
（五）就业基本稳定 城镇新增就业持续增长，居民就业感受指数持续回升。,0
国际原油价格先跌后升，黄金价格高位震荡。,1
三是高精尖技术突破，行业持续向高 端化发展。,0
投资者宜审慎评估资管产品投资风险和收益。,1
一是运输生产稳步恢复。,0
这些都增大了宏观政策面临的挑战和实施的难度。,1
货物进出口快速增长。,0
上半年进口价格总体下跌 [NUM] ，降幅 比第一季度收窄 [NUM] 个百分点；出口价格总体下跌 [NUM] ，降幅比一 季度减少 [NUM] 个百分点。,1
各期限 Shibor 总 体波动下行。,1
二是房租、人工 成本、原材料成本等各类成本上升压力较大，加之进入门槛较低，市 场竞争激烈，压缩了企业利润空间。,1
三是政策效应持续显现。,0
企业经营面临挑战，但出口形势有所好转，盈利能力有所增强。,0
另一方面，部分经济体收紧货币政策 以应对国内通胀压力，减少美联储加息带来的冲击。,1
农村信用社 经营财务状况持续改善，农村金融服务主力军作用明显提升。,0
当前，国际金融市场动荡加剧，全球经济增长明显放缓，国际经 济环境中不确定不稳定因素明显增多。,1
国际原油价格从 [NUM] 月下旬的高点回落。,1
第四，区别对待、分类管理。,0
投放............................................................... [NUM] [NUM] 年以来，中国经济下行压力有所加大，价格涨幅保持低位， 来自外部的不确定性冲击也明显增多。,1
房地产开发资金充足，利用外资快速增长。,0
再次，同业存单市场回暖。,0
日本经济陷入衰退。,1
此外， 澳大利亚央行 [NUM] 月暂缓加息， [NUM] 月和 [NUM] 月累计加息 [NUM] 个基点；加拿 大央行 [NUM] 月和 [NUM] 月连续两次暂缓加息， [NUM] 月加息 [NUM] 个基点；韩国央 行第二季度维持基准利率不变。,1
精准支持科技创新和制造业转 型升级，持续提升科技金融服务能力、强度和水平。,0
工业生产恢复加快，装备制造和高技术制造业较快发展。,0
农村信用社改革进展顺利，成效显著。,0
三是文旅企业经营持续恢复。,0
 [NUM] 一些地方炼油企业为避免巨额亏损纷纷采取了停产或者减产。,1
第一季度，广义货币供应量 M [NUM] 增速呈持续上升态势，主要是由 于同期贷款快速增长。,0
根据形势发展变 化，研究进一步改进宏观审慎评估体系，丰富和完善调控工具。,0
继续完善做市商制度，提高债券市场流动性，为培育有 效的收益率曲线夯实基础。,0
二是产业生态尚不健全。,1
推动保险业高质量发展。,0
持续强化便利化试点正向激励。,0
维护外汇市场健康秩序。,0
 [NUM] 发达经济体增速同步放缓，呈现“低增长、低通胀、低利率”态 势。,1
五是继续推动金融市场产品创新，保持金融市场健康发展。,0
但受 国内紧缩政策和国际市场风险上升等事件交替影响，近期跨境资本流 动的波动性上升。,1
（四）股票市场指数企稳，股票融资大幅减少 股票市场指数企稳。,0
票据融资 余额持续下降，但票据市场交易总体活跃。,0
外汇储备降幅逐渐收窄，个别月份还有所增加。,1
进入 [NUM] 年， 次贷危机引发的信用问题不断加剧，杠杆系数高且主要依赖短期融资的金融机构 先后受到重创，贝尔斯登被摩根大通收购。,1
（三）居民消费价格温和上涨，生产价格涨幅扩大 居民消费价格温和上涨。,0
相反，如果 疫情控制不力，力度再大的宏观政策也无法从根本上抵消经济面临的冲击。,1
外汇市场快速发展。,0
对预警银行苗头性问题及时纠偏，实现风险 早发现、早处置。,1
但国别分 化依然明显，除德国外其他主要国家的工业产出与危机前仍有较大差 距，结构化改革有待继续推进。,1
近年来，M [NUM] 增速与名义 GDP 增速趋近，以适度的货币增长支持了高质量发 展。,0
随着市场对加息的预期减弱以及资本市场资金回流等因素影响， 债券市场筹资成本有所降低。,1
股票市场成交量大幅增长。,0
量化宽 松货币政策退出时机和方式等存在不确定性，将在一定程度上影响金 融市场稳定。,1
欧元区经济稳步增长。,0
货币市场利率春节前后有所波动，之后平稳下行。,1
严格控制对高耗能、 高排放行业和产能过剩行业的贷款。,1
健全金融风险问责机制，对重大金融风险严肃追责问责，有效防范道 [NUM] 德风险。,1
创业板的推出有利于 多层次资本市场体系建设进一步完善，对于我国资本市场乃至经济社 会持续健康发展都具有重要的意义。,0
四是我国国际收支和跨境资金流动也存在不确定性。,1
严格非标准化债权类资产投 资要求，禁止资金池，防范影子银行风险和流动性风险。,1
总的看，若经济保持正常增长态势，CPI 阶段性回落的影响不宜夸大。,1
受乌克兰危机和经济下行影响，俄罗斯股市显著下行， 全年跌幅高达 [NUM] 。,1
初级产品价格跌幅较大，投资品价格 [NUM] 跌幅大于消费品。,1
（一）主要经济体经济发展 美国经济保持了较为强劲的增长势头。,0
英国经济持续低速增长，脱欧带来的不确定性加大。,1
农村信用社改革进展顺利，成效显著。,0
但是，民间借贷游离于正规金融之外，存在着 交易隐蔽、监管缺位、法律地位不确定、风险不易监控，以及容易滋生非法融资、 [NUM] 洗钱犯罪等问题，需要制定相应的法规予以引导和规范。,1
创新和完善结构性 货币政策工具体系，精准设计激励相容机制，引导金融机构加大对符 合新发展理念相关领域的支持力度。,0
总体看，当前中长期贷款快速增长，有利于拉动需求和推进经济结构调整， 对于实现我国经济全面协调可持续发展具有重要意义。,0
欧央行推出应对疫情的紧急长期再融资操作。,1
进一步完善支持西部开发和少数民族地区经济发展的金融制度与措 施。,0
但在全球货币 [NUM] 条件较为宽松的大背景下，伴随经济持续回升，市场信心逐步增强， 存在价格走势趋升的可能性。,0
但也要看到，未来物价上涨的压力仍然 存在。,1
进一步丰富基金产品。,0
货币市场基金作为新兴的货币市场机构投资人， 对货币市场发展的影响值得进一步关注。,0
票据融资余额下降，票据市场利率小幅震荡。,1
 [NUM] 土地开发投资快速增长，但土地购置面积持续下降。,0
继续加强短期外债 管理。,0
持续推动金融风险防范化解。,0
（一）消费、投资平稳增长，进出口增速由负转正 城乡居民收入继续增加，消费拉动作用增强，新兴业态消费增长 较快。,0
改善收入分配结构，增强中低收入人群的消费能力。,0
汇率弹性增强促使企业加大研发和创新力度，提高产品质量， 加快产品升级换代，以增强在国际市场的竞争力。,0
商品房销售增幅回落。,1
二是盘活存量、优化增量，支持经济结构调整和转型升级。,0
而美国在本次国际金融危机后，金融机构、住户、企业部门通过违约、破 产等手段进行了痛苦而迅速的调整。,1
受国际地缘政治冲突、经贸摩擦等因素 影响，油价波动较大。,1
M [NUM] 增速趋稳，与名义 GDP 增速大体相当。,0
房地产贷款增速总体平稳。,0
但是，储蓄高增长在一定程度上制约了最终消费的实现，使银行体系运行的 压力和风险加大。,1
一方面，要从严掌握商业银行风险计量， 根据业务真实属性和风险状况，及时、足额计提资本和风险准备。,1
欧洲房地产市场下滑明显。,1
在 WTO 等国际框架下健全农业绿色发展的支持政策，加快构建可持续的 农业绿色发展金融服务体系。,0
受英国脱欧以及欧央行负利率政 策影响，欧元区同业拆借利率Euribor继续走低。,1
食品价格涨幅由负转正，非食品价格温和上涨。,0
二是长期低利率环境可能扭曲资产价格，降低风险溢价，造成风险累积，不利于 金融稳定。,1
同 时，密切监测地方投融资平台贷款可能潜藏的系统性金融风险隐患。,1
近年来铁路发展成效显著。,0
健全系统性金融风险的防范预警和评估体系，强化跨 行业、跨市场、跨境金融风险的监测评估，防范实体经济部分地区、 行业、企业风险及非正规金融风险向金融体系传导。,1
外汇市场交易主体进一步扩展。,0
下一步，人民银行将继续完善气候风 险敏感性压力测试方法，拓展测试覆盖行业范围，并探索开展气候风险宏观情景 压力测试。,1
加强系统性风险防范。,1
日本经济继续衰退，股市下跌，不良贷款 [NUM] 万亿美元，相当于全年的 GDP。,1
投资依然是拉动当前经济快速增长的首要因素，物价 总水平持续回升。,0
新兴经济体货币政策有所分化。,0
第三季度，进口价格涨幅低于出口价格涨幅，贸易条件有 比较明显改善。,0
 [NUM] 月下旬以来，债券收益率出现明显回落，国债 收益率曲线有所下移，但短端下行幅度有限。,1
三是专业人才供需矛盾较为突出。,1
（七）黄金价格整体震荡下行 [NUM] 年，黄金市场价格震荡下跌。,1
二是既有建筑与新建建筑规模大，建筑本身排放压力 较大。,1
主要工业国家的股市将在第三 季度强劲反弹和稳定性有所增强的基础上进一步活跃，但脆弱性依然 存在。,0
前瞻操作稳定春节资金面。,0
目前日本经济继续恶化，金融市场 剧烈动荡。,1
 [NUM] 年以来，希腊与债权人谈判一波三折，一 度陷入危机。,1
油价下跌对各经济体影响存在差异。,1
二是高端化、智能化、数字化 进一步发展，高端船舶装备领域技术研发持续强化，船舶制造业技术 水平和产业竞争力不断提升。,0
严 格控制对高耗能、高排放行业和产能过剩行业的贷款，促进产能过剩 矛盾化解。,1
日本经济波动较大，存在通胀下行压力。,1
人民银行、银保监会会同有关部门 指导商业银行开展压力测试，积极制定疫情冲击下不良贷款上升应对 预案，支持、鼓励商业银行动态考虑形势变化，采取前瞻性措施，合 理运用财务资源，加大不良贷款损失准备计提力度及核销处置力度， 妥善应对疫情冲击下未来不良贷款上升风险，提高风险抵御能力和服 务实体经济能力。,1
而企业利用外汇贷款进口设备和原材料，与本币购汇相比会面 临资产负债和现金流的双重币种错配风险。,1
 [NUM] 上述观点夸大了各自领域的风险，而且也都不是好的做法。,1
工业企业经济效益进一步改善。,0
二是普惠小微 贷款发力，助企惠民成效显著。,0
 [NUM] 年上半年，在复杂多变的国内外宏观环境下，我国外汇 净流入压力有所加大，外汇储备增长较快。,1
金融体系脆弱性不断积累，潜在风险不容忽视。,1
稳健的货币政策要灵活适度、精准有效。,0
利率互换市场有序发展。,0
二是盘活存量、优化增量，支持经济结构调整和转型升级。,0
（四）股票市场指数震荡下行，成交量和筹资额同比减少 [NUM] 股票市场主要指数回落。,1
完善资本市场制度建设。,0
改善和优化融资结构和 信贷结构，更有力地支持经济结构调整和转型升级。,0
主要新兴市场和发展中国家（地区）继续保持强劲增长势头。,0
中国人民银行进一步完善宏观审慎政策框架，更好地发挥逆周期 调节作用。,0
房地产贷款增速有所回升。,0
严格控制对高耗能、高污染行业和产能过剩行业的 贷款。,1
统一同类产品的杠杆率，合理控制股票市场、债券市场杠 杆水平，抑制资产泡沫。,1
持续推动《关于金融支持巩固拓展脱贫攻坚成果 全面推进乡村振兴 的意见》落地见效，督促指导金融机构严格落实“四个不摘”要求， 继续支持脱贫地区和脱贫人口发展。,0
保险业总资产增速回升。,0
 [NUM] 年 [NUM] 月国际金融危机全面爆发以来，我国经济受到较为严重的冲击。,1
完善银行补充资本的市场环境和配套 政策，健全可持续的资本补充体制机制。,0
总体看，财政、货币、产业、就业等政策持续发力，协同 合力进一步显现，经济金融良性循环进一步畅通，我国经济将继续向 常态化运行轨道回归，预计全年 [NUM] 左右的增长目标能够顺利实现。,0
但由于出口增速持 续高于进口增速，贸易顺差继续扩大。,0
美国 [NUM] 年期国债收益率跌至四年新低，日 本、德国国债收益率跌至零以下。,1
引导 企业树立“风险中性”的财务理念，以锁定外汇成本、降低生产经营 不确定性为目的，通过外汇衍生品管理汇率风险。,1
（四）股票市场指数整体下行，股票融资有所减少 股票市场指数整体下行。,1
通过健全金融机构体系和市场体系、增强金融服务能 力，进一步加大金融支持科技创新和经济结构调整的力度，支持国家创新体系建 设，促进新能源、新材料等战略性新兴产业创新发展。,0
票据融资活跃有 利于拓宽企业融资渠道，支持中小企业发展。,0
地缘政治存在较大不确定性。,1
煤电油运供应紧张状况缓解，但总体仍然偏紧。,1
改善服务贸易外汇管理，支持服务业 的对外开放和健康发展。,0
农村信用 社资产质量明显改善。,0
由于担心欧美需求疲软，加上国 际能源署于 [NUM] 月 [NUM] 日宣布释放 [NUM] 万桶原油储备，国际油价近期有 所回落，但能源价格波动加大了金融市场和实体经济风险。,1
美联储没有调整利 率，但在 [NUM] 月份指出存在经济下滑的风险。,1
（一）主要经济体经济发展 美国经济继续保持较强增长势头。,0
“非典”疫情的滞后影响主要集中在出口、就业和农民收入三个方面。,1
改革以来贷款利率明显下行，为了与资产收益相匹配，银行会适 当降低其负债成本，高息揽储的动力随之下降，从而引导存款利率下行。,1
（四）促进外汇市场健康发展 推动外汇市场业务创新，规范个人本外币兑换特许业务发展。,0
进一步完善了鼓励高校毕业生到西部地区和边远地区就业 的相关政策，促进国家助学贷款发展。,0
银行间市场利率总体呈下行走势。,1
出口降幅收窄，进口持续低迷。,1
一是提高技术创新能力。,0
疫情反弹加剧全球经济分化。,1
货币市场利率维持低位， [NUM] 天与隔夜品种利差收窄。,1
对 外投资合作平稳有序。,0
房地产贷款增速略有回升。,0
部分新 兴市场经济体增长放缓，金融市场动荡，面临的风险上升。,1
I 专栏 表 表 [NUM] [NUM] 年前三个季度金融机构回购、同业拆借资金净融出、净融入情况 图 II 当前全球经济调整步伐加快，国际金融危机影响加剧，国内经济 运行的不确定性增加，经济下行风险增大，宏观调控面临复杂多变的 局面。,1
三是进一步完善再贴现制度管理。,0
五是建立市场化法治化的风险处置机制。,1
近两年来， 货币市场利率与公开市场操作利率的偏离程度明显收窄。,1
金融控股公司持续监管和制度建设取得重要进展。,0
也要看到，当前我国经济发展面临需求收缩、供给冲击、预期转 弱三重压力，外部环境更趋复杂严峻和不确定。,1
三是市场投机因素的影响。,1
新兴市场经济体经济复苏喜忧参半。,0
组织银行业金融机构进行压力测试，及时进行风险 提示，引导金融机构稳健运行。,1
同时，在贸易摩擦加剧、主要经济体货币政策收紧等背景下，也需注 意本外币政策的协调。,1
三是加强和改进对中小企业的金融服务，促进中小企业健康发展。,0
日本 央行加码量化宽松近 [NUM] 万亿日元。,0
秉承“事前防范金融风险过度积累，事中事后 快速高效处置风险”的原则，主动防范化解金融风险。,1
各类债券发行利率均明显回落。,1
对于商业银行来说，更应当加强自我约束和风险控制，积极采取措施促进贷 款均衡增长。,1
我们估计日本今年内仍 然不会摆脱市场需求疲软、金融动荡的困扰，周期性经济下滑可能会加速，年度 经济增长率将低于 [NUM] 。,1
分类别看，二手住房销售价格涨幅高于 新建商品住房。,0
定期开展央行评级，对 [NUM] 存量高风险机构推动各方形成合力，采取多种措施压降，对增量高风 险机构，有序开展硬约束早期纠正试点工作，防止风险淤积。,1
一季度对 美国出口增幅同比回落 [NUM] 个百分点，对日本出口回落 [NUM] 个百分点。,1
持续稳慎推进人民币国际化，进一步扩大 人民币在跨境贸易和投资中的使用，深化对外货币合作，发展离岸人 民币市场。,0
当前外部需求依然疲弱，国内经济 回升基础还不稳固，在内外部不确定性较大的环境下，需求不足仍可 能构成价格下行的压力。,1
进出口大 幅萎缩，贸易逆差继续减少。,1
农业生产资料价格降幅大于农产品生产价格降幅，农 产品生产价格下降 [NUM] ，农业生产资料价格下降 [NUM] 。,1
年初，美元相对欧元、日元等主要货 币加速贬值， [NUM] 月中下旬后，贬值趋势略有改变。,1
暂停实施熔断机制。,1
但当前经济生活中仍存 在不少矛盾和问题，农业基础还不稳固，固定资产投资规模仍然偏大， [NUM] 物价上涨面临较大压力。,1
二是新开工项目过多。,1
利率期权业务平稳发展。,0
开展互联网金融风险专项整治， 规范民间融资，加大非法集资打击力度。,1
房价上涨城市数量较上年末有所增加，房价环比涨幅回落、同比 涨幅提高。,0
第三季度后，由于危机扩散导致流动性紧缩 和经济衰退风险显著上升，通货膨胀压力明显放缓，欧洲中央银行三 次下调基准利率累计 [NUM] 个基点，主要再融资利率由 [NUM] 降至 [NUM] 。,1
第三，商业汇票的推广使用丰 富了货币市场工具。,0
未来应以推进信息产业转型升级 为主线，完善创新环境，强化企业主体地位，促进信息产业发展向创 新驱动型转变。,0
二 是全球化背景下的全球失衡直接催生了全球流动性过剩。,1
三是资源、环境约束对产业发展形成较大制约。,1
泡沫经济破灭后，日 [NUM] 数据来源：美国商务部普查局。,1
二是大力推动绿色可持续发展。,0
"加大金融精准扶贫工作力度,聚焦深度贫困地区金融服务。",0
迫于国内外压力， [NUM] 月 [NUM] 日，帕潘德里欧在召 开紧急内阁会议后宣布取消公投。,1
GDP 缩减指数继续上升。,1
回顾历史可见，美国自上世纪 [NUM] 年代后期以来大体经历了 [NUM] 轮加息 周期，有 [NUM] 次在加息期间或加息后出现了经济衰退。,1
全球就业形势普遍恶化。,1
二是国内需求具 有较大改善潜力。,0
此外，居民通货膨胀预期提高值得关注。,0
主要原因，一是土地使用结构不合理，住宅用地比例偏 低。,1
推进外汇管理便利化改革，支持实体经济健康发展。,0
受国际金融市场利率走势及境内资金供求关系变动等因素影响， 美元存贷款利率总体波动下行。,1
欧债危机对核心国家和实体经济的影响继续深 化，欧元区经济较为疲弱。,1
（四）股票市场波动中大幅走低 受市场信心不足、国际金融危机对我国影响不断加剧、上市公 司利润下滑等多种因素影响， [NUM] 年股票市场在波动中大幅回调，成 [NUM] 交量明显萎缩。,1
农村信用社改革成果显现。,0
GDP 缩减指数同比大幅回落。,1
扎实推进养老金融发展。,0
利率期权业务平稳发展。,0
收入增幅明显回落，主要 是受经济增长放缓、企业效益下滑以及结构性减税政策等因素影响。,1
在此背景下，风险因素可能导致避险情绪骤升 冲击金融体系稳定，并影响全球经济增长。,1
劳动力市场恶化。,1
一是稳健的货币政策要灵活精准、合理适度。,0
伦敦同业拆借市场美元Libor和欧元区同业拆借利率Euribor保 持低位波动。,1
专栏 [NUM] 欧洲主权债务危机的最新进展 近期，希腊经济快速衰退、处于债务违约边缘，西班牙、意大利等国主权债 务风险上升。,1
近年来，随着能源、环境、交通等约束进一步收紧，节能环保低碳和 发展绿色制造已成大势所趋。,0
但也需关注以下风险，一是全球疫情持续时间及负面影响可能超预期。,1
汽车消费市场高速发展。,0
新兴市场经济体货币政策分化。,0
在一揽子经济刺激政策的带动下，固定资产投 资增速快速回升。,0
二是 盈利状况相对稳定。,0
美国经济增长稳固，通货紧缩压力降低。,1
继续深化大型商业银行改革，推动其不 断完善公司治理，健全现代金融企业制度，加快转变发展方式和盈利 模式，提高创新发展能力和国际竞争力。,0
 [NUM] 年 [NUM] 月，中国人民银行 会同中国银保监会发布《关于支持商业银行发行创新创业金融债券的 意见》，鼓励商业银行发行双创金融债券增加双创领域信贷投放，有 助于发挥各类创新主体的创造潜能，支持经济结构调整和产业升级。,0
进一步完善便利外籍人员在华旅游、支付的 新举措，切实打通来华旅游堵点。,0
国债收益率曲线整体有所下移。,1
贸易顺差进一步扩大。,0
IV 专栏 表 图 V [NUM] 年，我国有效应对复杂严峻的内外部挑战，顺利实现了全 年经济社会发展主要目标任务，经济运行展现出强大的韧性，高质量 发展扎实推进，社会信心有效提振。,0
总体看内需保持着持续发展的动力。,0
专栏 [NUM] 巴塞尔银行委员会流动性管理新规 国际金融危机暴露了银行流动性管理的重大缺陷，凸显了流动性对金融市场 及银行体系正常运转的重要性。,1
三是非金 融企业股票融资大幅增加拉动直接融资占比明显提高。,0
完善公开市场工具 和操作方式。,0
印度经济增速有所回升。,0
推进普惠保险高质量发展。,0
以创新驱动、高质量供给引领和创造新需求，加快 形成以国内大循环为主体、国内国际双循环相互促进的新发展格局。,0
四是农民收入增长相对缓慢。,1
提高直接融资比重，促进多层次资本市 场健康发展，更好地为实体经济服务。,0
受全球需求增长放缓以 及日元升值的不利影响，日本出口动能出现减弱迹象。,1
当然，也要看到，货币市场利率上升 过快也有一定的负面影响，如不利于控制短期外汇流入。,1
房地产开发投资稳步回升。,0
农业生产继续稳定发展，粮食连续第五年增产。,0
五是有效防范系统性金融风险，维护金融体系稳定。,1
坚定不移加强知识产权保护， 创造公平竞争的市场环境，加强国际交流与合作，促进我国工业机器 人产业持续健康快速发展。,0
尽管也面临增长放缓压力， 但一些发展中经济体迫于通胀和货币贬值压力而不得不加息。,1
美国经济增长强劲，欧元区 经济缓慢复苏，日本经济复苏势头明显，亚洲和拉美地区的主要新兴 市场经济体依然保持较旺盛的增长势头。,0
地缘政治冲突多点爆发，风险因素加速累积。,1
美国经济低速增长。,1
加快发展外汇市场，推动汇率风险管理 工具创新。,0
（五）保险业总资产增速回升 保费收入增长减缓。,0
着力提高贸易投资便利化。,0
价格形势比较复杂，通胀预期管理仍需加强。,1
二是盘活存量、优化增量，支持经济结构调整和转型升级。,0
 [NUM] 日本经济复苏迹象逐步明朗。,0
"也要看到，当前经济运行稳中有变，外部环境发生深刻变化，经 济下行压力有所加大，部分企业经营困难较多，长期积累的风险隐患 有所暴露,一些政策效应有待进一步释放。",1
煤电油 运生产快速增长。,0
本国货币政策过于宽松容易导致本币贬值压力。,1
近年来，金融领域持续加大对高技术制造业发展的支持力度。,0
保险公司资产结构进一步多元化。,0
当前PPI与CPI之间缺口较大。,1
农村合作金融机构改革试点工作取得重要进展和阶段性成果。,0
得益于消费者 [NUM] 和联邦政府支出增加及住房市场的持续改善，第三季度 GDP 增速有所 回升，环比折年率增长 [NUM] 。,0
采取措施有效减缓银行结售汇顺差和外汇储备过快增长。,1
阿根廷受金融市场动荡影响，二、三季度 GDP 同比连 续收缩。,1
但经济运行中仍然 存在着固定资产投资规模偏大，煤电油运供求偏紧，CPI 回落而通胀 压力犹存等问题。,1
总结经验，根据宏观调控需要不断改进和完善 MPA。,0
第一季 度，洲际交易所布伦特原油期货当季平均价格比上年同期下跌 [NUM] ， 比上个季度下跌 [NUM] 。,1
但塞浦路斯 救助等问题使欧债危机一度再现阴霾，欧元区经济前景仍不容乐观。,1
受美欧制裁和国际油价大跌影响， [NUM] 至 [NUM] 月卢 布对美元汇率大跌 [NUM] ，成为全球跌幅最大的货币。,1
二是完善外汇市场基础设施。,0
LPR 利率期权业务稳步发展。,0
投资稳定增长，结构调整优化。,0
货币市场利率低位波动。,1
部分经济体央行采取加息等措施抑制通货膨胀。,1
国内外经济都处于调整期，国内经济下行压力较大。,1
针对金融深化和创新发展，进一步完善调控模式，疏通 传导机制，通过增加供给和竞争改善金融服务，提高金融运行效率和 服务实体经济的能力。,0
美联储实际加息路径受到多重不确定性因素制约，可能会增大 [NUM] 未来全球经济和金融市场的波动性。,1
现在净值 越高，意味着是在更高的价格位置投资，未来的损失风险可能越大。,1
深入 推进金融精准扶贫，加强易地扶贫搬迁信贷资金筹集、投放和管理工 作，完善金融精准扶贫信息系统，改进金融精准扶贫政策效果评估制 度，着力支持贫困地区经济社会持续健康发展和贫困人口脱贫致富。,0
LPR 利率期权业务稳步发展。,0
要落实和完善促 进合理住房消费的政策措施，促进房地产市场平稳健康发展。,0
我国产业结构调整和优化升级正在加快，电子、通讯、信息、房地产等新兴 行业已成为国民经济增长的强劲动力。,0
汇率作为本外币的比价， 具有商品和资产的双重属性，后者意味着汇率波动可能触发投资者“追涨杀跌” 的心理，导致外汇市场出现顺周期波动，进而扭曲与基本面相一致的合理市场供 求，放大供求缺口。,1
日本房地产市场下滑风险加大。,1
 [NUM] 年以来，全球经济继续平稳增长，通胀压力有所减缓。,1
为应对国内通胀压力、资本外流和汇 率贬值风险，部分新兴经济体继续加息。,1
当然， 部分民企治理机制不健全，财务制度不规范，过度融资投资、过度多元化，也导 致企业财务杠杆较高，抗风险能力较弱。,1
GDP 平减指数涨幅扩大。,0
进一步便利跨境投融资。,0
外债总规模增速略有回升。,0
新兴市场经济 体经济下行压力加大，部分国家政局不稳，金融市场动荡，风险上升。,1
银行体系流动性过剩不仅是一个简单的国内问题。,1
从内部需求看，国内经济活力和信心逐步增 强，地方加快发展和扩大投资的热情较高，投资扩张动力较大，城镇 化和消费结构升级对经济增长的拉动作用正在增强，内需有望继续保 持较快增长。,0
需进一步完善相关配套政策措施。,0
境外宽松货币政策的溢出效应值得关注。,0
鼓励金融机构创新组织、机制、产品 和服务模式，完善相应的考核和激励机制，科学合理地考核银行经营 绩效，优化金融组织体系，进一步改善金融服务。,0
稳步扩大债券市场高水平对外开放。,0
我们 估计今年欧元区经济增长率难以超过 [NUM] 。,1
世界 经济政治形势更加错综复杂，部分发达经济体财政政策、贸易政策、 货币政策存在不确定性，可能对全球经济、资本流动造成冲击，同时 地缘政治风险仍然较大，国际金融市场波动性可能加大。,1
（二）工业保持快速增长，经济效益继续提高 [NUM] 年一季度，全国工业生产实现快速增长。,0
一是政治不确定性和金融市场潜 在风险对经济的负面影响仍不容忽视。,1
防范化解银行业不良资产风险，控制不良 贷款增量。,1
三是长期负利率环境可能加剧“银行脱媒”，影响金融体系的稳定运 行。,1
深化对外货币金融合作。,0
四是推动金融市场健康发展。,0
二是恐怖主义继续破坏世界经济恢复的环境。,1
此外，针对国际金融市场动荡加剧的新情况，研究创设了短期 招标工具（TAF），及时为流动性出现暂时困难的境内金融机构提供 [NUM] 资金支持。,1
进一步完善市场价格发现机制。,0
PPI波动较大在全球也都是普遍现象。,1
进一步提高外汇储备 使用效益，努力实现保值增值。,0
但煤电油运瓶颈制约尚未根本缓 解。,1
此外，美国和日本潜在的财政风险也 不容忽视。,1
建全风险早期纠正硬约束制度，筑牢有效防控系统性风险的金融 稳定保障体系。,1
工业生产加快回升，企业利润降幅减缓。,1
二 是坚决打击各种外汇违规行为。,1
市政债的广泛应用并非偶然。,0
图 [NUM] 进出口增速与贸易差额 （二）农业生产形势较好，工业生产增速回升 第三产业增加值增长快于第二产业。,0
国际建材贸易正 不断扩大，特别是中东、非洲建材市场前景广阔。,0
服务业继续恢复，现代服务业发展良好。,0
在实体经济和宏观政策分化的推动下，全球资本可能在更大范围 和更大规模上进行重新配置，从而导致汇率走势和跨境资本流动方向 多变、波动加大，这将对部分经济和金融体系较为脆弱的经济体形成 压力，并增大有效实施宏观政策的难度。,1
上半年，中国人民银行监测的企业商品价格（CGPI）同比下 降 [NUM] ，比上季度回落 [NUM] 个百分点。,1
未来，虽然主要经济体重新陷入 衰退的可能性不大，但是金融领域风险尚未完全消除，全球经济复苏 之路难以一帆风顺，国际资本跨境流动可能出现较大波动。,1
 [NUM] 汽车产业发展迅速。,0
"引起资产价格变动的非基本 面因素至少来自两个方面：一是金融监管不到位，导致政府实施过多的金融担保， 从而推动贷款的过度增长和金融资产价格的过分膨胀并导致随后的崩溃；二是投 资者的非理性行为，如过度乐观主义、短视主义、羊群行为,导致金融资产价格 频繁地大起大落。",1
中长期贷款增量占比回落。,1
各类债券发行利率均明显回落。,1
资产质量明显改善。,0
农村信用社改革进展顺利。,0
国债收益率曲线平坦化下行，超长端下行幅度较大。,1
企业债券发展平稳。,0
房地产投资结构也不尽合理。,1
在此背景下，国际上大量的短期 资本在不断寻找投机套利的可能性。,1
如果欧盟国家不能及时落实已达成的共识以取信于市场，将 加剧已存在的主权债务危机、银行危机和经济下滑的恶性循环。,1
八是全力做好助学、大学生村官、民族地区等薄弱环节和弱 势群体的金融服务。,1
稳妥有序推进包商银行风险处置。,1
坚持市场化、法治化处置风险， 一些突出金融风险得到稳妥处置。,1
日 元急剧贬值，对我国出口造成了压力。,1
第一季度，欧元区制造业 PMI 持续走低， [NUM] 月制造业 PMI 降至一年来最低水平。,1
主要经济体货币政策的分化及其相互影响，将会激 发全球资产配置的调整和风险的重新定价，进而加剧跨境资本流动的 波动。,1
股票市场筹资额大幅增加。,0
一是经济结构和经济增长方式亟待调 整。,1
